study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	0.0	hr		0.0				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	0.5	hr		0.0				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	1.0	hr		4.96277915632753				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	1.5	hr		16.3771712158808				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	2.0	hr		28.5359801488833				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	3.0	hr		41.4392059553349				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	4.0	hr		40.4466501240694				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	6.0	hr		31.2655086848635				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	8.0	hr		22.4565756823821				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	12.0	hr		11.2903225806451				enalapril/hctz as two separate tablets	ng/ml	ng/ml
Howes1991		all	12.0	ENA10, HCTZ25	concentration	enalaprilat	plasma	RIA	ENA10, HCTZ25_multi_enalaprilat	24.0	hr		3.34987593052109				enalapril/hctz as two separate tablets	ng/ml	ng/ml
