study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	0.5	hr		0.00014007389989922743		9.87571380584481e-05			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	1.0	hr		0.00034598589183742025		0.00017467248908296945			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	1.5	hr		0.00040980853207927447		0.00015115888478333894			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	2.0	hr		0.0004131676184077931		0.0001477997984548203			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	3.0	hr		0.00039637218676519986		0.00011756802149815251			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	4.0	hr		0.0003241518307020491		9.03594222371515e-05			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	6.0	hr		0.00017265703728585824		5.1729929459187105e-05			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	8.0	hr		0.00012596573731944914		3.1575411488075244e-05			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	12.0	hr		6.818945246892846e-05		2.4521330198186093e-05			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	24.0	hr		3.560631508229761e-05		1.8474974806852537e-05			mole/meter^3	ng/ml
Patel1984		all	12.0	HCTZ25_sus	concentration	hydrochlorothiazide	plasma	HPLC	hctz25_sus	36.0	hr		2.485723883103796e-05		2.0154517971111857e-05			mole/meter^3	ng/ml
