study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	0.0	hr		0.0					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	1.0	hr		5.4757240697548214e-05					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	2.0	hr		0.0002385453572004172					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	3.0	hr		0.00028768878783701413					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	4.0	hr		0.0002582930998681428					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	6.0	hr		0.00013918489541975214					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	8.0	hr		9.581794158766276e-05					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	12.0	hr		5.9575791123335914e-05					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	24.0	hr		2.0969550652658886e-05					mole/meter^3	ng/ml
Azumaya1990		all	20.0	HCTZ12.5	concentration	hydrochlorothiazide	plasma	HPLC	hctz12.5	48.0	hr		2.696653126509768e-06					mole/meter^3	ng/ml
