study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	-23.0	hr		102.118041021347					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	-21.0	hr		189.742570113018					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	-19.0	hr		162.325240686479					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	-17.0	hr		148.131017161992					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	-14.0	hr		133.411469233989					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	-6.0	hr		104.127249895353					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	1.0	hr		204.137714524905					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	3.0	hr		319.847216408539					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	5.0	hr		206.532021766429					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	7.0	hr		132.886144830473					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	10.0	hr		157.268731686898					ml/hr	ml/hr
Williams1982		all	10.0	HCTZ100, IND25	urinary volume rate	h2o	urine	NR	diuresis_hctz100_ind25	18.0	hr		112.547090832984					ml/hr	ml/hr
