study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	-23.0	hr		4.23541997508582					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	-21.0	hr		4.81045254419414					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	-19.0	hr		4.83296088854233					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	-17.0	hr		4.30439992012247					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	-14.0	hr		3.48819429256093					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	-6.0	hr		1.94239309249626					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	1.0	hr		5.34577457422428					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	3.0	hr		8.78433069293749					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	5.0	hr		7.12932551040784					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	7.0	hr		5.5973887657972					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	10.0	hr		3.55452116278848					mmol/hr	mmol/hr
Williams1982		all	10.0	HCTZ50	excretion rate	potassium	urine	flame photometry	potassium_hctz50	18.0	hr		2.76416161885109					mmol/hr	mmol/hr
